id,country_region,date,total_cases,total_deaths,total_recovered
2813,Israel,2021-01-31,645895.0,4816.0,641079.0
2814,Israel,2021-02-28,777457.0,5764.0,771693.0
2815,Israel,2021-03-31,833746.0,6220.0,827526.0
2816,Israel,2021-04-30,838794.0,6389.0,832405.0
2817,Israel,2021-05-31,839761.0,6422.0,833339.0
2818,Israel,2021-06-30,842203.0,6432.0,835771.0
2819,Israel,2021-07-31,874890.0,6488.0,868402.0
2820,Israel,2021-08-31,1077224.0,7127.0,1070097.0
2821,Israel,2021-09-30,1284269.0,7798.0,1276471.0
2822,Israel,2021-10-31,1329262.0,8113.0,1321149.0
2823,Israel,2021-11-30,1344184.0,8201.0,1335983.0
2824,Israel,2021-12-31,1386935.0,8251.0,1378684.0
2825,Israel,2022-01-31,2900576.0,8805.0,2891771.0
2826,Israel,2022-02-28,3634510.0,10198.0,3624312.0
2827,Israel,2022-03-31,3918232.0,10485.0,3907747.0
2828,Israel,2022-04-30,4076111.0,10695.0,4065416.0
2829,Israel,2022-05-14,4105369.0,10749.0,4094620.0
2830,Italy,2020-02-29,1131.0,29.0,1102.0
2831,Italy,2020-03-31,106284.0,12480.0,93804.0
2832,Italy,2020-04-30,206427.0,28073.0,178354.0
2833,Italy,2020-05-31,234104.0,33546.0,200558.0
2834,Italy,2020-06-30,241738.0,34959.0,206779.0
2835,Italy,2020-07-31,248704.0,35333.0,213371.0
2836,Italy,2020-08-31,270483.0,35521.0,234962.0
2837,Italy,2020-09-30,316539.0,35932.0,280607.0
2838,Italy,2020-10-31,684572.0,38656.0,645916.0
2839,Italy,2020-11-30,1616493.0,55632.0,1560861.0
2840,Italy,2020-12-31,2126673.0,74237.0,2052436.0
2841,Italy,2021-01-31,2575532.0,88614.0,2486918.0
2842,Italy,2021-02-28,2949477.0,97812.0,2851665.0
2843,Italy,2021-03-31,3599954.0,109508.0,3490446.0
2844,Italy,2021-04-30,4041201.0,121033.0,3920168.0
2845,Italy,2021-05-31,4237245.0,126275.0,4110970.0
2846,Italy,2021-06-30,4279997.0,127716.0,4152281.0
2847,Italy,2021-07-31,4370530.0,128216.0,4242314.0
2848,Italy,2021-08-31,4561357.0,129401.0,4431956.0
2849,Italy,2021-09-30,4694035.0,131058.0,4562977.0
2850,Italy,2021-10-31,4794101.0,132242.0,4661859.0
2851,Italy,2021-11-30,5051491.0,133974.0,4917517.0
2852,Italy,2021-12-31,6153639.0,137562.0,6016077.0
2853,Italy,2022-01-31,10983280.0,146586.0,10836694.0
2854,Italy,2022-02-28,12783341.0,154767.0,12628574.0
2855,Italy,2022-03-31,14645044.0,159383.0,14485661.0
2856,Italy,2022-04-30,16464034.0,163507.0,16300527.0
2857,Italy,2022-05-14,17030711.0,165182.0,16865529.0
2858,Jamaica,2020-02-29,0.0,0.0,0.0
2859,Jamaica,2020-03-31,38.0,2.0,36.0
2860,Jamaica,2020-04-30,396.0,7.0,389.0
2861,Jamaica,2020-05-31,581.0,9.0,572.0
2862,Jamaica,2020-06-30,698.0,10.0,688.0
2863,Jamaica,2020-07-31,864.0,10.0,854.0
2864,Jamaica,2020-08-31,2357.0,21.0,2336.0
2865,Jamaica,2020-09-30,6482.0,107.0,6375.0
2866,Jamaica,2020-10-31,9094.0,206.0,8888.0
2867,Jamaica,2020-11-30,10763.0,257.0,10506.0
2868,Jamaica,2020-12-31,12827.0,302.0,12525.0
2869,Jamaica,2021-01-31,15653.0,350.0,15303.0
2870,Jamaica,2021-02-28,23263.0,422.0,22841.0
2871,Jamaica,2021-03-31,39237.0,596.0,38641.0
2872,Jamaica,2021-04-30,45578.0,778.0,44800.0
2873,Jamaica,2021-05-31,48557.0,948.0,47609.0
2874,Jamaica,2021-06-30,50124.0,1075.0,49049.0
2875,Jamaica,2021-07-31,52895.0,1190.0,51705.0
2876,Jamaica,2021-08-31,68131.0,1518.0,66613.0
2877,Jamaica,2021-09-30,83737.0,1869.0,81868.0
2878,Jamaica,2021-10-31,89014.0,2236.0,86778.0
2879,Jamaica,2021-11-30,91249.0,2392.0,88857.0
2880,Jamaica,2021-12-31,93920.0,2473.0,91447.0
2881,Jamaica,2022-01-31,124512.0,2658.0,121854.0
2882,Jamaica,2022-02-28,127986.0,2813.0,125173.0
2883,Jamaica,2022-03-31,128757.0,2888.0,125869.0
2884,Jamaica,2022-04-30,129978.0,2962.0,127016.0
2885,Jamaica,2022-05-14,131980.0,2995.0,128985.0
2886,Japan,2020-02-29,241.0,5.0,236.0
2887,Japan,2020-03-31,2179.0,57.0,2122.0
2888,Japan,2020-04-30,14118.0,430.0,13688.0
2889,Japan,2020-05-31,16885.0,891.0,15994.0
2890,Japan,2020-06-30,18627.0,972.0,17655.0
2891,Japan,2020-07-31,34442.0,1006.0,33436.0
2892,Japan,2020-08-31,68014.0,1279.0,66735.0
2893,Japan,2020-09-30,83194.0,1564.0,81630.0
2894,Japan,2020-10-31,100616.0,1755.0,98861.0
2895,Japan,2020-11-30,147096.0,2119.0,144977.0
2896,Japan,2020-12-31,230842.0,3414.0,227428.0
2897,Japan,2021-01-31,387657.0,5654.0,382003.0
2898,Japan,2021-02-28,432762.0,7860.0,424902.0
2899,Japan,2021-03-31,473234.0,9113.0,464121.0
2900,Japan,2021-04-30,588338.0,10194.0,578144.0
2901,Japan,2021-05-31,746703.0,12967.0,733736.0
2902,Japan,2021-06-30,800069.0,14740.0,785329.0
2903,Japan,2021-07-31,915665.0,15184.0,900481.0
2904,Japan,2021-08-31,1471969.0,15994.0,1455975.0
2905,Japan,2021-09-30,1703823.0,17605.0,1686218.0
2906,Japan,2021-10-31,1722635.0,18261.0,1704374.0
2907,Japan,2021-11-30,1727221.0,18359.0,1708862.0
2908,Japan,2021-12-31,1733325.0,18393.0,1714932.0
2909,Japan,2022-01-31,2669638.0,18764.0,2650874.0
2910,Japan,2022-02-28,4950649.0,23446.0,4927203.0
2911,Japan,2022-03-31,6504873.0,28010.0,6476863.0
2912,Japan,2022-04-30,7850252.0,29548.0,7820704.0
2913,Japan,2022-05-14,8299584.0,30005.0,8269579.0
2914,Jordan,2020-02-29,0.0,0.0,0.0
2915,Jordan,2020-03-31,274.0,5.0,269.0
2916,Jordan,2020-04-30,453.0,8.0,445.0
2917,Jordan,2020-05-31,739.0,9.0,730.0
2918,Jordan,2020-06-30,1132.0,9.0,1123.0
2919,Jordan,2020-07-31,1193.0,11.0,1182.0
2920,Jordan,2020-08-31,2034.0,15.0,2019.0
2921,Jordan,2020-09-30,11825.0,61.0,11764.0
2922,Jordan,2020-10-31,72607.0,829.0,71778.0
2923,Jordan,2020-11-30,219430.0,2751.0,216679.0
2924,Jordan,2020-12-31,294494.0,3834.0,290660.0
2925,Jordan,2021-01-31,326855.0,4316.0,322539.0
2926,Jordan,2021-02-28,391090.0,4701.0,386389.0
2927,Jordan,2021-03-31,611577.0,6858.0,604719.0
2928,Jordan,2021-04-30,711373.0,8836.0,702537.0
2929,Jordan,2021-05-31,736534.0,9462.0,727072.0
2930,Jordan,2021-06-30,751404.0,9750.0,741654.0
2931,Jordan,2021-07-31,770712.0,10032.0,760680.0
2932,Jordan,2021-08-31,797126.0,10411.0,786715.0
2933,Jordan,2021-09-30,823919.0,10718.0,813201.0
2934,Jordan,2021-10-31,862541.0,11038.0,851503.0
2935,Jordan,2021-11-30,953943.0,11608.0,942335.0
2936,Jordan,2021-12-31,1063405.0,12653.0,1050752.0
2937,Jordan,2022-01-31,1225309.0,13217.0,1212092.0
2938,Jordan,2022-02-28,1631708.0,13835.0,1617873.0
2939,Jordan,2022-03-31,1693226.0,14037.0,1679189.0
2940,Jordan,2022-04-30,1694216.0,14048.0,1680168.0
2941,Jordan,2022-05-14,1694216.0,14048.0,1680168.0
2942,Kazakhstan,2020-02-29,0.0,0.0,0.0
2943,Kazakhstan,2020-03-31,632.0,2.0,630.0
2944,Kazakhstan,2020-04-30,6253.0,24.0,6229.0
2945,Kazakhstan,2020-05-31,19963.0,39.0,19924.0
2946,Kazakhstan,2020-06-30,40121.0,161.0,39960.0
2947,Kazakhstan,2020-07-31,89078.0,773.0,88305.0
2948,Kazakhstan,2020-08-31,105795.0,1194.0,104601.0
2949,Kazakhstan,2020-09-30,107908.0,1353.0,106555.0
2950,Kazakhstan,2020-10-31,111953.0,1439.0,110514.0
2951,Kazakhstan,2020-11-30,131659.0,1589.0,130070.0
2952,Kazakhstan,2020-12-31,154720.0,1783.0,152937.0
2953,Kazakhstan,2021-01-31,186711.0,2027.0,184684.0
2954,Kazakhstan,2021-02-28,212809.0,2269.0,210540.0
2955,Kazakhstan,2021-03-31,244981.0,2543.0,242438.0
2956,Kazakhstan,2021-04-30,319818.0,3165.0,316653.0
2957,Kazakhstan,2021-05-31,386549.0,3955.0,382594.0
2958,Kazakhstan,2021-06-30,423137.0,4349.0,418788.0
2959,Kazakhstan,2021-07-31,572576.0,5866.0,566710.0
2960,Kazakhstan,2021-08-31,789471.0,9304.0,780167.0
2961,Kazakhstan,2021-09-30,884886.0,11178.0,873708.0
2962,Kazakhstan,2021-10-31,939217.0,12096.0,927121.0
2963,Kazakhstan,2021-11-30,971541.0,12696.0,958845.0
2964,Kazakhstan,2021-12-31,987866.0,13012.0,974854.0
2965,Kazakhstan,2022-01-31,1233488.0,13242.0,1220246.0
2966,Kazakhstan,2022-02-28,1302322.0,13596.0,1288726.0
2967,Kazakhstan,2022-03-31,1305135.0,13659.0,1291476.0
2968,Kazakhstan,2022-04-30,1305533.0,13660.0,1291873.0
2969,Kazakhstan,2022-05-14,1305636.0,13661.0,1291975.0
2970,Kenya,2020-02-29,0.0,0.0,0.0
2971,Kenya,2020-03-31,59.0,1.0,58.0
2972,Kenya,2020-04-30,396.0,17.0,379.0
2973,Kenya,2020-05-31,1962.0,64.0,1898.0
2974,Kenya,2020-06-30,6366.0,148.0,6218.0
2975,Kenya,2020-07-31,20636.0,341.0,20295.0
2976,Kenya,2020-08-31,34201.0,577.0,33624.0
2977,Kenya,2020-09-30,38529.0,711.0,37818.0
2978,Kenya,2020-10-31,55192.0,996.0,54196.0
2979,Kenya,2020-11-30,83618.0,1469.0,82149.0
2980,Kenya,2020-12-31,96458.0,1670.0,94788.0
2981,Kenya,2021-01-31,100773.0,1763.0,99010.0
2982,Kenya,2021-02-28,105973.0,1856.0,104117.0
2983,Kenya,2021-03-31,134058.0,2153.0,131905.0
2984,Kenya,2021-04-30,159318.0,2724.0,156594.0
2985,Kenya,2021-05-31,170735.0,3172.0,167563.0
2986,Kenya,2021-06-30,184161.0,3634.0,180527.0
2987,Kenya,2021-07-31,203213.0,3931.0,199282.0
2988,Kenya,2021-08-31,235863.0,4726.0,231137.0
2989,Kenya,2021-09-30,249434.0,5123.0,244311.0
2990,Kenya,2021-10-31,253310.0,5281.0,248029.0
2991,Kenya,2021-11-30,255088.0,5335.0,249753.0
2992,Kenya,2021-12-31,295028.0,5378.0,289650.0
2993,Kenya,2022-01-31,321381.0,5583.0,315798.0
2994,Kenya,2022-02-28,322946.0,5639.0,317307.0
2995,Kenya,2022-03-31,323423.0,5648.0,317775.0
2996,Kenya,2022-04-30,323773.0,5649.0,318124.0
2997,Kenya,2022-05-14,324011.0,5649.0,318362.0
2998,Kiribati,2020-02-29,0.0,0.0,0.0
2999,Kiribati,2020-03-31,0.0,0.0,0.0
3000,Kiribati,2020-04-30,0.0,0.0,0.0
3001,Kiribati,2020-05-31,0.0,0.0,0.0
3002,Kiribati,2020-06-30,0.0,0.0,0.0
3003,Kiribati,2020-07-31,0.0,0.0,0.0
3004,Kiribati,2020-08-31,0.0,0.0,0.0
3005,Kiribati,2020-09-30,0.0,0.0,0.0
3006,Kiribati,2020-10-31,0.0,0.0,0.0
3007,Kiribati,2020-11-30,0.0,0.0,0.0
3008,Kiribati,2020-12-31,0.0,0.0,0.0
3009,Kiribati,2021-01-31,0.0,0.0,0.0
3010,Kiribati,2021-02-28,0.0,0.0,0.0
3011,Kiribati,2021-03-31,0.0,0.0,0.0
3012,Kiribati,2021-04-30,0.0,0.0,0.0
3013,Kiribati,2021-05-31,0.0,0.0,0.0
3014,Kiribati,2021-06-30,0.0,0.0,0.0
3015,Kiribati,2021-07-31,0.0,0.0,0.0
3016,Kiribati,2021-08-31,0.0,0.0,0.0
3017,Kiribati,2021-09-30,0.0,0.0,0.0
3018,Kiribati,2021-10-31,0.0,0.0,0.0
3019,Kiribati,2021-11-30,0.0,0.0,0.0
3020,Kiribati,2021-12-31,0.0,0.0,0.0
3021,Kiribati,2022-01-31,460.0,0.0,460.0
3022,Kiribati,2022-02-28,2927.0,11.0,2916.0
3023,Kiribati,2022-03-31,3066.0,13.0,3053.0
3024,Kiribati,2022-04-30,3082.0,13.0,3069.0
3025,Kiribati,2022-05-14,3093.0,13.0,3080.0
3026,Kuwait,2020-02-29,45.0,0.0,45.0
3027,Kuwait,2020-03-31,289.0,0.0,289.0
3028,Kuwait,2020-04-30,4024.0,26.0,3998.0
3029,Kuwait,2020-05-31,27043.0,212.0,26831.0
3030,Kuwait,2020-06-30,46195.0,354.0,45841.0
3031,Kuwait,2020-07-31,66957.0,447.0,66510.0
3032,Kuwait,2020-08-31,85109.0,531.0,84578.0
3033,Kuwait,2020-09-30,105182.0,610.0,104572.0
3034,Kuwait,2020-10-31,125926.0,779.0,125147.0
3035,Kuwait,2020-11-30,142635.0,880.0,141755.0
3036,Kuwait,2020-12-31,150584.0,934.0,149650.0
3037,Kuwait,2021-01-31,165257.0,959.0,164298.0
3038,Kuwait,2021-02-28,190852.0,1083.0,189769.0
3039,Kuwait,2021-03-31,232103.0,1313.0,230790.0
3040,Kuwait,2021-04-30,273991.0,1563.0,272428.0
3041,Kuwait,2021-05-31,309222.0,1772.0,307450.0
3042,Kuwait,2021-06-30,356687.0,1969.0,354718.0
3043,Kuwait,2021-07-31,397831.0,2320.0,395511.0
3044,Kuwait,2021-08-31,409860.0,2419.0,407441.0
3045,Kuwait,2021-09-30,411655.0,2449.0,409206.0
3046,Kuwait,2021-10-31,412678.0,2461.0,410217.0
3047,Kuwait,2021-11-30,413362.0,2465.0,410897.0
3048,Kuwait,2021-12-31,417135.0,2468.0,414667.0
3049,Kuwait,2022-01-31,545717.0,2497.0,543220.0
3050,Kuwait,2022-02-28,619894.0,2538.0,617356.0
3051,Kuwait,2022-03-31,628978.0,2554.0,626424.0
3052,Kuwait,2022-04-30,631409.0,2555.0,628854.0
3053,Kuwait,2022-05-14,632074.0,2555.0,629519.0
3054,Kyrgyzstan,2020-02-29,0.0,0.0,0.0
3055,Kyrgyzstan,2020-03-31,197.0,0.0,197.0
3056,Kyrgyzstan,2020-04-30,1365.0,30.0,1335.0
3057,Kyrgyzstan,2020-05-31,3197.0,59.0,3138.0
3058,Kyrgyzstan,2020-06-30,9685.0,211.0,9474.0
3059,Kyrgyzstan,2020-07-31,35805.0,970.0,34835.0
3060,Kyrgyzstan,2020-08-31,43898.0,1058.0,42840.0
3061,Kyrgyzstan,2020-09-30,46669.0,1064.0,45605.0
3062,Kyrgyzstan,2020-10-31,58878.0,1144.0,57734.0
3063,Kyrgyzstan,2020-11-30,72807.0,1271.0,71536.0
3064,Kyrgyzstan,2020-12-31,81034.0,1355.0,79679.0
3065,Kyrgyzstan,2021-01-31,84529.0,1412.0,83117.0
3066,Kyrgyzstan,2021-02-28,86229.0,1464.0,84765.0
3067,Kyrgyzstan,2021-03-31,88374.0,1499.0,86875.0
3068,Kyrgyzstan,2021-04-30,95275.0,1604.0,93671.0
3069,Kyrgyzstan,2021-05-31,104729.0,1808.0,102921.0
3070,Kyrgyzstan,2021-06-30,125003.0,2000.0,123003.0
3071,Kyrgyzstan,2021-07-31,162892.0,2325.0,160567.0
3072,Kyrgyzstan,2021-08-31,175734.0,2528.0,173206.0
3073,Kyrgyzstan,2021-09-30,178532.0,2607.0,175925.0
3074,Kyrgyzstan,2021-10-31,181259.0,2671.0,178588.0
3075,Kyrgyzstan,2021-11-30,183351.0,2746.0,180605.0
3076,Kyrgyzstan,2021-12-31,184689.0,2802.0,181887.0
3077,Kyrgyzstan,2022-01-31,198316.0,2880.0,195436.0
3078,Kyrgyzstan,2022-02-28,200500.0,2957.0,197543.0
3079,Kyrgyzstan,2022-03-31,200935.0,2988.0,197947.0
3080,Kyrgyzstan,2022-04-30,200992.0,2991.0,198001.0
3081,Kyrgyzstan,2022-05-14,200993.0,2991.0,198002.0
3082,Laos,2020-02-29,0.0,0.0,0.0
3083,Laos,2020-03-31,9.0,0.0,9.0
3084,Laos,2020-04-30,19.0,0.0,19.0
3085,Laos,2020-05-31,19.0,0.0,19.0
3086,Laos,2020-06-30,19.0,0.0,19.0
3087,Laos,2020-07-31,20.0,0.0,20.0
3088,Laos,2020-08-31,22.0,0.0,22.0
3089,Laos,2020-09-30,23.0,0.0,23.0
3090,Laos,2020-10-31,24.0,0.0,24.0
3091,Laos,2020-11-30,39.0,0.0,39.0
3092,Laos,2020-12-31,41.0,0.0,41.0
3093,Laos,2021-01-31,44.0,0.0,44.0
3094,Laos,2021-02-28,45.0,0.0,45.0
3095,Laos,2021-03-31,49.0,0.0,49.0
3096,Laos,2021-04-30,757.0,0.0,757.0
3097,Laos,2021-05-31,1912.0,3.0,1909.0
3098,Laos,2021-06-30,2121.0,3.0,2118.0
3099,Laos,2021-07-31,6299.0,7.0,6292.0
3100,Laos,2021-08-31,15015.0,14.0,15001.0
3101,Laos,2021-09-30,23846.0,19.0,23827.0
3102,Laos,2021-10-31,40271.0,65.0,40206.0
3103,Laos,2021-11-30,73738.0,170.0,73568.0
3104,Laos,2021-12-31,111060.0,372.0,110688.0
3105,Laos,2022-01-31,133853.0,547.0,133306.0
3106,Laos,2022-02-28,142743.0,621.0,142122.0
3107,Laos,2022-03-31,176898.0,665.0,176233.0
3108,Laos,2022-04-30,207469.0,744.0,206725.0
3109,Laos,2022-05-14,209386.0,754.0,208632.0
3110,Latvia,2020-02-29,0.0,0.0,0.0
3111,Latvia,2020-03-31,398.0,0.0,398.0
3112,Latvia,2020-04-30,858.0,16.0,842.0
3113,Latvia,2020-05-31,1066.0,25.0,1041.0
3114,Latvia,2020-06-30,1118.0,30.0,1088.0
3115,Latvia,2020-07-31,1231.0,32.0,1199.0
3116,Latvia,2020-08-31,1396.0,34.0,1362.0
3117,Latvia,2020-09-30,1824.0,37.0,1787.0
3118,Latvia,2020-10-31,5894.0,71.0,5823.0
3119,Latvia,2020-11-30,17075.0,206.0,16869.0
3120,Latvia,2020-12-31,40904.0,635.0,40269.0
3121,Latvia,2021-01-31,66241.0,1195.0,65046.0
3122,Latvia,2021-02-28,86186.0,1618.0,84568.0
3123,Latvia,2021-03-31,102363.0,1899.0,100464.0
3124,Latvia,2021-04-30,118558.0,2131.0,116427.0
3125,Latvia,2021-05-31,133199.0,2376.0,130823.0
3126,Latvia,2021-06-30,137429.0,2513.0,134916.0
3127,Latvia,2021-07-31,138863.0,2556.0,136307.0
3128,Latvia,2021-08-31,142637.0,2578.0,140059.0
3129,Latvia,2021-09-30,158291.0,2717.0,155574.0
3130,Latvia,2021-10-31,219139.0,3250.0,215889.0
3131,Latvia,2021-11-30,253659.0,4179.0,249480.0
3132,Latvia,2021-12-31,276674.0,4570.0,272104.0
3133,Latvia,2022-01-31,392764.0,4873.0,387891.0
3134,Latvia,2022-02-28,653120.0,5224.0,647896.0
3135,Latvia,2022-03-31,799026.0,5601.0,793425.0
3136,Latvia,2022-04-30,822013.0,5760.0,816253.0
3137,Latvia,2022-05-14,825699.0,5798.0,819901.0
3138,Lebanon,2020-02-29,7.0,0.0,7.0
3139,Lebanon,2020-03-31,463.0,12.0,451.0
3140,Lebanon,2020-04-30,725.0,24.0,701.0
3141,Lebanon,2020-05-31,1220.0,27.0,1193.0
3142,Lebanon,2020-06-30,1778.0,34.0,1744.0
3143,Lebanon,2020-07-31,4555.0,61.0,4494.0
3144,Lebanon,2020-08-31,17308.0,176.0,17132.0
3145,Lebanon,2020-09-30,39634.0,397.0,39237.0
3146,Lebanon,2020-10-31,81228.0,697.0,80531.0
3147,Lebanon,2020-11-30,127944.0,1121.0,126823.0
3148,Lebanon,2020-12-31,181503.0,1618.0,179885.0
3149,Lebanon,2021-01-31,301052.0,3082.0,297970.0
3150,Lebanon,2021-02-28,375050.0,4692.0,370358.0
3151,Lebanon,2021-03-31,468400.0,6234.0,462166.0
3152,Lebanon,2021-04-30,526578.0,7278.0,519300.0
3153,Lebanon,2021-05-31,540388.0,7729.0,532659.0
3154,Lebanon,2021-06-30,544866.0,7851.0,537015.0
3155,Lebanon,2021-07-31,561380.0,7906.0,553474.0
3156,Lebanon,2021-08-31,602266.0,8053.0,594213.0
3157,Lebanon,2021-09-30,624230.0,8325.0,615905.0
3158,Lebanon,2021-10-31,642024.0,8502.0,633522.0
3159,Lebanon,2021-11-30,670656.0,8725.0,661931.0
3160,Lebanon,2021-12-31,727930.0,9119.0,718811.0
3161,Lebanon,2022-01-31,921208.0,9606.0,911602.0
3162,Lebanon,2022-02-28,1068710.0,10091.0,1058619.0
3163,Lebanon,2022-03-31,1092157.0,10303.0,1081854.0
3164,Lebanon,2022-04-30,1096955.0,10386.0,1086569.0
3165,Lebanon,2022-05-14,1097956.0,10407.0,1087549.0
3166,Lesotho,2020-02-29,0.0,0.0,0.0
3167,Lesotho,2020-03-31,0.0,0.0,0.0
3168,Lesotho,2020-04-30,0.0,0.0,0.0
3169,Lesotho,2020-05-31,2.0,0.0,2.0
3170,Lesotho,2020-06-30,38.0,0.0,38.0
3171,Lesotho,2020-07-31,889.0,25.0,864.0
3172,Lesotho,2020-08-31,1600.0,53.0,1547.0
3173,Lesotho,2020-09-30,2351.0,64.0,2287.0
3174,Lesotho,2020-10-31,2877.0,76.0,2801.0
3175,Lesotho,2020-11-30,3106.0,76.0,3030.0
3176,Lesotho,2020-12-31,4558.0,87.0,4471.0
3177,Lesotho,2021-01-31,12774.0,273.0,12501.0
3178,Lesotho,2021-02-28,15469.0,463.0,15006.0
3179,Lesotho,2021-03-31,15783.0,495.0,15288.0
3180,Lesotho,2021-04-30,15818.0,497.0,15321.0
3181,Lesotho,2021-05-31,15965.0,513.0,15452.0
3182,Lesotho,2021-06-30,16719.0,518.0,16201.0
3183,Lesotho,2021-07-31,19024.0,592.0,18432.0
3184,Lesotho,2021-08-31,21218.0,632.0,20586.0
3185,Lesotho,2021-09-30,21262.0,632.0,20630.0
3186,Lesotho,2021-10-31,21635.0,658.0,20977.0
3187,Lesotho,2021-11-30,21779.0,662.0,21117.0
3188,Lesotho,2021-12-31,29652.0,671.0,28981.0
3189,Lesotho,2022-01-31,32250.0,693.0,31557.0
3190,Lesotho,2022-02-28,32612.0,696.0,31916.0
3191,Lesotho,2022-03-31,32910.0,697.0,32213.0
3192,Lesotho,2022-04-30,32910.0,697.0,32213.0
3193,Lesotho,2022-05-14,32910.0,697.0,32213.0
3194,Liberia,2020-02-29,0.0,0.0,0.0
3195,Liberia,2020-03-31,3.0,0.0,3.0
3196,Liberia,2020-04-30,141.0,16.0,125.0
3197,Liberia,2020-05-31,288.0,27.0,261.0
3198,Liberia,2020-06-30,780.0,36.0,744.0
3199,Liberia,2020-07-31,1186.0,75.0,1111.0
3200,Liberia,2020-08-31,1304.0,82.0,1222.0
3201,Liberia,2020-09-30,1343.0,82.0,1261.0
3202,Liberia,2020-10-31,1426.0,82.0,1344.0
3203,Liberia,2020-11-30,1595.0,83.0,1512.0
3204,Liberia,2020-12-31,1779.0,83.0,1696.0
3205,Liberia,2021-01-31,1939.0,84.0,1855.0
3206,Liberia,2021-02-28,2014.0,85.0,1929.0
3207,Liberia,2021-03-31,2042.0,85.0,1957.0
3208,Liberia,2021-04-30,2099.0,85.0,2014.0
3209,Liberia,2021-05-31,2191.0,86.0,2105.0
3210,Liberia,2021-06-30,4093.0,128.0,3965.0
3211,Liberia,2021-07-31,5456.0,218.0,5238.0
3212,Liberia,2021-08-31,5722.0,283.0,5439.0
3213,Liberia,2021-09-30,5799.0,286.0,5513.0
3214,Liberia,2021-10-31,5812.0,287.0,5525.0
3215,Liberia,2021-11-30,5824.0,287.0,5537.0
3216,Liberia,2021-12-31,6278.0,287.0,5991.0
3217,Liberia,2022-01-31,7272.0,290.0,6982.0
3218,Liberia,2022-02-28,7384.0,294.0,7090.0
3219,Liberia,2022-03-31,7400.0,294.0,7106.0
3220,Liberia,2022-04-30,7434.0,294.0,7140.0
3221,Liberia,2022-05-14,7451.0,294.0,7157.0
3222,Libya,2020-02-29,0.0,0.0,0.0
3223,Libya,2020-03-31,10.0,0.0,10.0
3224,Libya,2020-04-30,61.0,3.0,58.0
3225,Libya,2020-05-31,156.0,5.0,151.0
3226,Libya,2020-06-30,824.0,24.0,800.0
3227,Libya,2020-07-31,3621.0,74.0,3547.0
3228,Libya,2020-08-31,13966.0,237.0,13729.0
3229,Libya,2020-09-30,34525.0,551.0,33974.0
3230,Libya,2020-10-31,61095.0,857.0,60238.0
3231,Libya,2020-11-30,82809.0,1183.0,81626.0
3232,Libya,2020-12-31,100277.0,1478.0,98799.0
3233,Libya,2021-01-31,118631.0,1877.0,116754.0
3234,Libya,2021-02-28,133338.0,2179.0,131159.0
3235,Libya,2021-03-31,158957.0,2667.0,156290.0
3236,Libya,2021-04-30,177508.0,3029.0,174479.0
3237,Libya,2021-05-31,185776.0,3126.0,182650.0
3238,Libya,2021-06-30,193474.0,3193.0,190281.0
3239,Libya,2021-07-31,249114.0,3509.0,245605.0
3240,Libya,2021-08-31,308972.0,4247.0,304725.0
3241,Libya,2021-09-30,340084.0,4651.0,335433.0
3242,Libya,2021-10-31,357338.0,5099.0,352239.0
3243,Libya,2021-11-30,372636.0,5456.0,367180.0
3244,Libya,2021-12-31,388734.0,5710.0,383024.0
3245,Libya,2022-01-31,429666.0,6017.0,423649.0
3246,Libya,2022-02-28,494446.0,6261.0,488185.0
3247,Libya,2022-03-31,501705.0,6415.0,495290.0
3248,Libya,2022-04-30,501904.0,6430.0,495474.0
3249,Libya,2022-05-14,501904.0,6430.0,495474.0
3250,Liechtenstein,2020-02-29,0.0,0.0,0.0
3251,Liechtenstein,2020-03-31,68.0,0.0,68.0
3252,Liechtenstein,2020-04-30,82.0,1.0,81.0
3253,Liechtenstein,2020-05-31,82.0,1.0,81.0
3254,Liechtenstein,2020-06-30,82.0,1.0,81.0
3255,Liechtenstein,2020-07-31,88.0,1.0,87.0
3256,Liechtenstein,2020-08-31,107.0,1.0,106.0
3257,Liechtenstein,2020-09-30,118.0,1.0,117.0
3258,Liechtenstein,2020-10-31,533.0,3.0,530.0
3259,Liechtenstein,2020-11-30,1270.0,16.0,1254.0
3260,Liechtenstein,2020-12-31,2136.0,39.0,2097.0
3261,Liechtenstein,2021-01-31,2493.0,52.0,2441.0
3262,Liechtenstein,2021-02-28,2567.0,54.0,2513.0
3263,Liechtenstein,2021-03-31,2670.0,56.0,2614.0
3264,Liechtenstein,2021-04-30,2926.0,57.0,2869.0
3265,Liechtenstein,2021-05-31,3012.0,58.0,2954.0
3266,Liechtenstein,2021-06-30,3036.0,59.0,2977.0
3267,Liechtenstein,2021-07-31,3085.0,59.0,3026.0
3268,Liechtenstein,2021-08-31,3273.0,59.0,3214.0
3269,Liechtenstein,2021-09-30,3447.0,60.0,3387.0
3270,Liechtenstein,2021-10-31,3576.0,61.0,3515.0
3271,Liechtenstein,2021-11-30,4633.0,61.0,4572.0
3272,Liechtenstein,2021-12-31,6108.0,69.0,6039.0
3273,Liechtenstein,2022-01-31,8928.0,73.0,8855.0
3274,Liechtenstein,2022-02-28,12001.0,78.0,11923.0
3275,Liechtenstein,2022-03-31,16378.0,84.0,16294.0
3276,Liechtenstein,2022-04-30,17185.0,84.0,17101.0
3277,Liechtenstein,2022-05-14,17333.0,84.0,17249.0
