id,country_region,date,total_cases,total_deaths,total_recovered
1,Andorra,2022-07-31,3.0,0.0,3.0
2,Andorra,2022-08-31,4.0,0.0,4.0
3,Andorra,2022-09-30,4.0,0.0,4.0
4,Andorra,2022-10-31,4.0,0.0,4.0
5,Andorra,2022-11-30,4.0,0.0,4.0
6,Andorra,2022-12-31,4.0,0.0,4.0
7,Andorra,2023-01-31,4.0,0.0,4.0
8,Andorra,2023-02-28,4.0,0.0,4.0
9,Andorra,2023-03-31,4.0,0.0,4.0
10,Andorra,2023-04-30,4.0,0.0,4.0
11,Andorra,2023-05-08,4.0,0.0,4.0
12,Argentina,2022-06-30,4.0,0.0,4.0
13,Argentina,2022-07-31,20.0,0.0,20.0
14,Argentina,2022-08-31,133.0,0.0,133.0
15,Argentina,2022-09-30,396.0,0.0,396.0
16,Argentina,2022-10-31,675.0,0.0,675.0
17,Argentina,2022-11-30,944.0,1.0,943.0
18,Argentina,2022-12-31,1018.0,1.0,1017.0
19,Argentina,2023-01-31,1064.0,2.0,1062.0
20,Argentina,2023-02-28,1099.0,2.0,1097.0
21,Argentina,2023-03-31,1124.0,2.0,1122.0
22,Argentina,2023-04-30,1128.0,2.0,1126.0
23,Argentina,2023-05-09,1129.0,2.0,1127.0
24,Aruba,2022-08-31,2.0,0.0,2.0
25,Aruba,2022-09-30,3.0,0.0,3.0
26,Aruba,2022-10-31,3.0,0.0,3.0
27,Aruba,2022-11-30,3.0,0.0,3.0
28,Aruba,2022-12-31,3.0,0.0,3.0
29,Aruba,2023-01-31,3.0,0.0,3.0
30,Aruba,2023-02-28,3.0,0.0,3.0
31,Aruba,2023-03-31,3.0,0.0,3.0
32,Aruba,2023-04-30,3.0,0.0,3.0
33,Aruba,2023-05-09,3.0,0.0,3.0
34,Australia,2022-05-31,2.0,0.0,2.0
35,Australia,2022-06-30,12.0,0.0,12.0
36,Australia,2022-07-31,45.0,0.0,45.0
37,Australia,2022-08-31,106.0,0.0,106.0
38,Australia,2022-09-30,136.0,0.0,136.0
39,Australia,2022-10-31,140.0,0.0,140.0
40,Australia,2022-11-30,143.0,0.0,143.0
41,Australia,2022-12-31,144.0,0.0,144.0
42,Australia,2023-01-31,144.0,0.0,144.0
43,Australia,2023-02-28,144.0,0.0,144.0
44,Australia,2023-03-31,144.0,0.0,144.0
45,Australia,2023-04-30,144.0,0.0,144.0
46,Australia,2023-05-05,145.0,0.0,145.0
47,Austria,2022-05-31,1.0,0.0,1.0
48,Austria,2022-06-30,20.0,0.0,20.0
49,Austria,2022-07-31,118.0,0.0,118.0
50,Austria,2022-08-31,265.0,0.0,265.0
51,Austria,2022-09-30,313.0,0.0,313.0
52,Austria,2022-10-31,323.0,0.0,323.0
53,Austria,2022-11-30,326.0,0.0,326.0
54,Austria,2022-12-31,327.0,0.0,327.0
55,Austria,2023-01-31,327.0,0.0,327.0
56,Austria,2023-02-28,327.0,0.0,327.0
57,Austria,2023-03-31,327.0,0.0,327.0
58,Austria,2023-04-30,328.0,0.0,328.0
59,Austria,2023-05-08,328.0,0.0,328.0
60,Bahamas,2022-06-30,1.0,0.0,1.0
61,Bahamas,2022-07-31,1.0,0.0,1.0
62,Bahamas,2022-08-31,2.0,0.0,2.0
63,Bahamas,2022-09-30,2.0,0.0,2.0
64,Bahamas,2022-10-31,2.0,0.0,2.0
65,Bahamas,2022-11-30,2.0,0.0,2.0
66,Bahamas,2022-12-31,2.0,0.0,2.0
67,Bahamas,2023-01-31,2.0,0.0,2.0
68,Bahamas,2023-02-28,2.0,0.0,2.0
69,Bahamas,2023-03-31,2.0,0.0,2.0
70,Bahamas,2023-04-30,2.0,0.0,2.0
71,Bahamas,2023-05-09,2.0,0.0,2.0
72,Bahrain,2022-09-30,1.0,0.0,1.0
73,Bahrain,2022-10-31,1.0,0.0,1.0
74,Bahrain,2022-11-30,1.0,0.0,1.0
75,Bahrain,2022-12-31,1.0,0.0,1.0
76,Bahrain,2023-01-31,1.0,0.0,1.0
77,Bahrain,2023-02-28,1.0,0.0,1.0
78,Bahrain,2023-03-31,1.0,0.0,1.0
79,Bahrain,2023-04-16,2.0,0.0,2.0
80,Barbados,2022-07-31,1.0,0.0,1.0
81,Barbados,2022-08-31,1.0,0.0,1.0
82,Barbados,2022-09-30,1.0,0.0,1.0
83,Barbados,2022-10-31,1.0,0.0,1.0
84,Barbados,2022-11-30,1.0,0.0,1.0
85,Barbados,2022-12-31,1.0,0.0,1.0
86,Barbados,2023-01-31,1.0,0.0,1.0
87,Barbados,2023-02-28,1.0,0.0,1.0
88,Barbados,2023-03-31,1.0,0.0,1.0
89,Barbados,2023-04-30,1.0,0.0,1.0
90,Barbados,2023-05-09,1.0,0.0,1.0
91,Belgium,2022-05-31,10.0,0.0,10.0
92,Belgium,2022-06-30,117.0,0.0,117.0
93,Belgium,2022-07-31,393.0,0.0,393.0
94,Belgium,2022-08-31,706.0,1.0,705.0
95,Belgium,2022-09-30,770.0,1.0,769.0
96,Belgium,2022-10-31,785.0,1.0,784.0
97,Belgium,2022-11-30,789.0,1.0,788.0
98,Belgium,2022-12-31,790.0,1.0,789.0
99,Belgium,2023-01-31,793.0,1.0,792.0
100,Belgium,2023-02-28,793.0,2.0,791.0
101,Belgium,2023-03-31,793.0,2.0,791.0
102,Belgium,2023-04-30,793.0,2.0,791.0
103,Belgium,2023-05-08,793.0,2.0,791.0
104,Benin,2022-06-30,3.0,0.0,3.0
105,Benin,2022-07-31,3.0,0.0,3.0
106,Benin,2022-08-31,3.0,0.0,3.0
107,Benin,2022-09-30,3.0,0.0,3.0
108,Benin,2022-10-31,3.0,0.0,3.0
109,Benin,2022-11-30,3.0,0.0,3.0
110,Benin,2022-12-31,3.0,0.0,3.0
111,Benin,2023-01-31,3.0,0.0,3.0
112,Benin,2023-02-28,3.0,0.0,3.0
113,Benin,2023-03-31,3.0,0.0,3.0
114,Benin,2023-04-30,3.0,0.0,3.0
115,Benin,2023-05-05,3.0,0.0,3.0
116,Bermuda,2022-07-31,1.0,0.0,1.0
117,Bermuda,2022-08-31,1.0,0.0,1.0
118,Bermuda,2022-09-30,1.0,0.0,1.0
119,Bermuda,2022-10-31,1.0,0.0,1.0
120,Bermuda,2022-11-30,1.0,0.0,1.0
121,Bermuda,2022-12-31,1.0,0.0,1.0
122,Bermuda,2023-01-31,1.0,0.0,1.0
123,Bermuda,2023-02-28,1.0,0.0,1.0
124,Bermuda,2023-03-31,1.0,0.0,1.0
125,Bermuda,2023-04-30,1.0,0.0,1.0
126,Bermuda,2023-05-09,1.0,0.0,1.0
127,Bolivia,2022-08-31,73.0,0.0,73.0
128,Bolivia,2022-09-30,185.0,0.0,185.0
129,Bolivia,2022-10-31,241.0,0.0,241.0
130,Bolivia,2022-11-30,257.0,0.0,257.0
131,Bolivia,2022-12-31,261.0,0.0,261.0
132,Bolivia,2023-01-31,263.0,0.0,263.0
133,Bolivia,2023-02-28,265.0,0.0,265.0
134,Bolivia,2023-03-31,265.0,0.0,265.0
135,Bolivia,2023-04-30,265.0,0.0,265.0
136,Bolivia,2023-05-09,265.0,0.0,265.0
137,Bosnia and Herzegovina,2022-07-31,1.0,0.0,1.0
138,Bosnia and Herzegovina,2022-08-31,3.0,0.0,3.0
139,Bosnia and Herzegovina,2022-09-30,5.0,0.0,5.0
140,Bosnia and Herzegovina,2022-10-31,9.0,0.0,9.0
141,Bosnia and Herzegovina,2022-11-30,9.0,0.0,9.0
142,Bosnia and Herzegovina,2022-12-31,9.0,0.0,9.0
143,Bosnia and Herzegovina,2023-01-31,9.0,0.0,9.0
144,Bosnia and Herzegovina,2023-02-28,9.0,0.0,9.0
145,Bosnia and Herzegovina,2023-03-31,9.0,0.0,9.0
146,Bosnia and Herzegovina,2023-04-30,9.0,0.0,9.0
147,Bosnia and Herzegovina,2023-05-08,9.0,0.0,9.0
148,Brazil,2022-06-30,36.0,0.0,36.0
149,Brazil,2022-07-31,978.0,0.0,978.0
150,Brazil,2022-08-31,4693.0,1.0,4692.0
151,Brazil,2022-09-30,7687.0,2.0,7685.0
152,Brazil,2022-10-31,9183.0,8.0,9175.0
153,Brazil,2022-11-30,10007.0,13.0,9994.0
154,Brazil,2022-12-31,10508.0,14.0,10494.0
155,Brazil,2023-01-31,10739.0,15.0,10724.0
156,Brazil,2023-02-28,10846.0,15.0,10831.0
157,Brazil,2023-03-31,10890.0,15.0,10875.0
158,Brazil,2023-04-30,10915.0,16.0,10899.0
159,Brazil,2023-05-09,10920.0,16.0,10904.0
160,Bulgaria,2022-06-30,3.0,0.0,3.0
161,Bulgaria,2022-07-31,4.0,0.0,4.0
162,Bulgaria,2022-08-31,4.0,0.0,4.0
163,Bulgaria,2022-09-30,6.0,0.0,6.0
164,Bulgaria,2022-10-31,6.0,0.0,6.0
165,Bulgaria,2022-11-30,6.0,0.0,6.0
166,Bulgaria,2022-12-31,6.0,0.0,6.0
167,Bulgaria,2023-01-31,6.0,0.0,6.0
168,Bulgaria,2023-02-28,6.0,0.0,6.0
169,Bulgaria,2023-03-31,6.0,0.0,6.0
170,Bulgaria,2023-04-30,6.0,0.0,6.0
171,Bulgaria,2023-05-08,6.0,0.0,6.0
172,Cameroon,2022-05-31,4.0,1.0,3.0
173,Cameroon,2022-06-30,6.0,1.0,5.0
174,Cameroon,2022-07-31,8.0,1.0,7.0
175,Cameroon,2022-08-31,8.0,3.0,5.0
176,Cameroon,2022-09-30,10.0,3.0,7.0
177,Cameroon,2022-10-31,16.0,3.0,13.0
178,Cameroon,2022-11-30,18.0,3.0,15.0
179,Cameroon,2022-12-31,18.0,3.0,15.0
180,Cameroon,2023-01-31,18.0,3.0,15.0
181,Cameroon,2023-02-28,18.0,3.0,15.0
182,Cameroon,2023-03-31,18.0,3.0,15.0
183,Cameroon,2023-04-30,18.0,3.0,15.0
184,Cameroon,2023-05-05,18.0,3.0,15.0
185,Canada,2022-06-30,278.0,0.0,278.0
186,Canada,2022-07-31,803.0,0.0,803.0
187,Canada,2022-08-31,1228.0,0.0,1228.0
188,Canada,2022-09-30,1396.0,0.0,1396.0
189,Canada,2022-10-31,1435.0,0.0,1435.0
190,Canada,2022-11-30,1456.0,0.0,1456.0
191,Canada,2022-12-31,1460.0,0.0,1460.0
192,Canada,2023-01-31,1460.0,0.0,1460.0
193,Canada,2023-02-28,1460.0,0.0,1460.0
194,Canada,2023-03-31,1478.0,0.0,1478.0
195,Canada,2023-04-30,1484.0,0.0,1484.0
196,Canada,2023-05-09,1484.0,0.0,1484.0
197,Central African Republic,2022-05-31,4.0,0.0,4.0
198,Central African Republic,2022-06-30,4.0,0.0,4.0
199,Central African Republic,2022-07-31,6.0,0.0,6.0
200,Central African Republic,2022-08-31,8.0,0.0,8.0
201,Central African Republic,2022-09-30,10.0,0.0,10.0
202,Central African Republic,2022-10-31,13.0,0.0,13.0
203,Central African Republic,2022-11-30,13.0,0.0,13.0
204,Central African Republic,2022-12-31,16.0,0.0,16.0
205,Central African Republic,2023-01-31,22.0,0.0,22.0
206,Central African Republic,2023-02-28,27.0,1.0,26.0
207,Central African Republic,2023-03-31,28.0,1.0,27.0
208,Central African Republic,2023-04-30,28.0,1.0,27.0
209,Central African Republic,2023-05-05,28.0,1.0,27.0
210,Chile,2022-06-30,6.0,0.0,6.0
211,Chile,2022-07-31,55.0,0.0,55.0
212,Chile,2022-08-31,344.0,0.0,344.0
213,Chile,2022-09-30,880.0,0.0,880.0
214,Chile,2022-10-31,1163.0,0.0,1163.0
215,Chile,2022-11-30,1311.0,2.0,1309.0
216,Chile,2022-12-31,1377.0,2.0,1375.0
217,Chile,2023-01-31,1411.0,2.0,1409.0
218,Chile,2023-02-28,1431.0,2.0,1429.0
219,Chile,2023-03-31,1437.0,2.0,1435.0
220,Chile,2023-04-30,1440.0,2.0,1438.0
221,Chile,2023-05-09,1441.0,2.0,1439.0
222,China,2022-06-30,1.0,0.0,1.0
223,China,2022-07-31,2.0,0.0,2.0
224,China,2022-08-31,3.0,0.0,3.0
225,China,2022-09-30,5.0,0.0,5.0
226,China,2022-10-31,6.0,0.0,6.0
227,China,2022-11-30,6.0,0.0,6.0
228,China,2022-12-31,6.0,0.0,6.0
229,China,2023-01-31,6.0,0.0,6.0
230,China,2023-02-28,8.0,0.0,8.0
231,China,2023-03-31,24.0,0.0,24.0
232,China,2023-04-30,55.0,0.0,55.0
233,China,2023-05-02,71.0,0.0,71.0
234,Colombia,2022-06-30,3.0,0.0,3.0
235,Colombia,2022-07-31,12.0,0.0,12.0
236,Colombia,2022-08-31,582.0,0.0,582.0
237,Colombia,2022-09-30,2042.0,0.0,2042.0
238,Colombia,2022-10-31,3298.0,0.0,3298.0
239,Colombia,2022-11-30,3852.0,0.0,3852.0
240,Colombia,2022-12-31,4021.0,0.0,4021.0
241,Colombia,2023-01-31,4066.0,0.0,4066.0
242,Colombia,2023-02-28,4081.0,0.0,4081.0
243,Colombia,2023-03-31,4089.0,0.0,4089.0
244,Colombia,2023-04-30,4090.0,0.0,4090.0
245,Colombia,2023-05-09,4090.0,0.0,4090.0
246,Congo,2022-05-31,2.0,0.0,2.0
247,Congo,2022-06-30,2.0,0.0,2.0
248,Congo,2022-07-31,2.0,0.0,2.0
249,Congo,2022-08-31,3.0,0.0,3.0
250,Congo,2022-09-30,5.0,0.0,5.0
251,Congo,2022-10-31,5.0,0.0,5.0
252,Congo,2022-11-30,5.0,0.0,5.0
253,Congo,2022-12-31,5.0,0.0,5.0
254,Congo,2023-01-31,5.0,0.0,5.0
255,Congo,2023-02-28,5.0,0.0,5.0
256,Congo,2023-03-31,5.0,0.0,5.0
257,Congo,2023-04-30,5.0,0.0,5.0
258,Congo,2023-05-05,5.0,0.0,5.0
259,Costa Rica,2022-07-31,3.0,0.0,3.0
260,Costa Rica,2022-08-31,3.0,0.0,3.0
261,Costa Rica,2022-09-30,4.0,0.0,4.0
262,Costa Rica,2022-10-31,8.0,0.0,8.0
263,Costa Rica,2022-11-30,24.0,0.0,24.0
264,Costa Rica,2022-12-31,70.0,0.0,70.0
265,Costa Rica,2023-01-31,140.0,0.0,140.0
266,Costa Rica,2023-02-28,188.0,0.0,188.0
267,Costa Rica,2023-03-31,217.0,0.0,217.0
268,Costa Rica,2023-04-30,221.0,0.0,221.0
269,Costa Rica,2023-05-09,221.0,0.0,221.0
270,Croatia,2022-06-30,1.0,0.0,1.0
271,Croatia,2022-07-31,11.0,0.0,11.0
272,Croatia,2022-08-31,26.0,0.0,26.0
273,Croatia,2022-09-30,29.0,0.0,29.0
274,Croatia,2022-10-31,29.0,0.0,29.0
275,Croatia,2022-11-30,29.0,0.0,29.0
276,Croatia,2022-12-31,29.0,0.0,29.0
277,Croatia,2023-01-31,33.0,0.0,33.0
278,Croatia,2023-02-28,33.0,0.0,33.0
279,Croatia,2023-03-31,33.0,0.0,33.0
280,Croatia,2023-04-30,33.0,0.0,33.0
281,Croatia,2023-05-08,33.0,0.0,33.0
282,Cuba,2022-08-31,1.0,1.0,0.0
283,Cuba,2022-09-30,3.0,1.0,2.0
284,Cuba,2022-10-31,4.0,1.0,3.0
285,Cuba,2022-11-30,8.0,1.0,7.0
286,Cuba,2022-12-31,8.0,1.0,7.0
287,Cuba,2023-01-31,8.0,1.0,7.0
288,Cuba,2023-02-28,8.0,1.0,7.0
289,Cuba,2023-03-31,8.0,1.0,7.0
290,Cuba,2023-04-30,8.0,1.0,7.0
291,Cuba,2023-05-09,8.0,1.0,7.0
292,Curacao,2022-08-31,1.0,0.0,1.0
293,Curacao,2022-09-30,3.0,0.0,3.0
294,Curacao,2022-10-31,3.0,0.0,3.0
295,Curacao,2022-11-30,3.0,0.0,3.0
296,Curacao,2022-12-31,3.0,0.0,3.0
297,Curacao,2023-01-31,3.0,0.0,3.0
298,Curacao,2023-02-28,3.0,0.0,3.0
299,Curacao,2023-03-31,3.0,0.0,3.0
300,Curacao,2023-04-30,3.0,0.0,3.0
301,Curacao,2023-05-09,3.0,0.0,3.0
302,Cyprus,2022-08-31,5.0,0.0,5.0
303,Cyprus,2022-09-30,5.0,0.0,5.0
304,Cyprus,2022-10-31,5.0,0.0,5.0
305,Cyprus,2022-11-30,5.0,0.0,5.0
306,Cyprus,2022-12-31,5.0,0.0,5.0
307,Cyprus,2023-01-31,5.0,0.0,5.0
308,Cyprus,2023-02-28,5.0,0.0,5.0
309,Cyprus,2023-03-31,5.0,0.0,5.0
310,Cyprus,2023-04-30,5.0,0.0,5.0
311,Cyprus,2023-05-08,5.0,0.0,5.0
312,Czechia,2022-05-31,5.0,0.0,5.0
313,Czechia,2022-06-30,8.0,0.0,8.0
314,Czechia,2022-07-31,16.0,0.0,16.0
315,Czechia,2022-08-31,48.0,0.0,48.0
316,Czechia,2022-09-30,67.0,1.0,66.0
317,Czechia,2022-10-31,70.0,1.0,69.0
318,Czechia,2022-11-30,70.0,1.0,69.0
319,Czechia,2022-12-31,71.0,1.0,70.0
320,Czechia,2023-01-31,71.0,1.0,70.0
321,Czechia,2023-02-28,71.0,1.0,70.0
322,Czechia,2023-03-31,71.0,1.0,70.0
323,Czechia,2023-04-30,71.0,1.0,70.0
324,Czechia,2023-05-08,71.0,1.0,70.0
325,Democratic Republic of Congo,2022-05-31,10.0,0.0,10.0
326,Democratic Republic of Congo,2022-06-30,100.0,0.0,100.0
327,Democratic Republic of Congo,2022-07-31,100.0,0.0,100.0
328,Democratic Republic of Congo,2022-08-31,174.0,0.0,174.0
329,Democratic Republic of Congo,2022-09-30,202.0,0.0,202.0
330,Democratic Republic of Congo,2022-10-31,251.0,0.0,251.0
331,Democratic Republic of Congo,2022-11-30,272.0,0.0,272.0
332,Democratic Republic of Congo,2022-12-31,279.0,0.0,279.0
333,Democratic Republic of Congo,2023-01-31,377.0,0.0,377.0
334,Democratic Republic of Congo,2023-02-28,420.0,0.0,420.0
335,Democratic Republic of Congo,2023-03-31,453.0,0.0,453.0
336,Democratic Republic of Congo,2023-04-30,556.0,0.0,556.0
337,Democratic Republic of Congo,2023-05-05,556.0,0.0,556.0
338,Denmark,2022-05-31,2.0,0.0,2.0
339,Denmark,2022-06-30,20.0,0.0,20.0
340,Denmark,2022-07-31,81.0,0.0,81.0
341,Denmark,2022-08-31,174.0,0.0,174.0
342,Denmark,2022-09-30,185.0,0.0,185.0
343,Denmark,2022-10-31,191.0,0.0,191.0
344,Denmark,2022-11-30,191.0,0.0,191.0
345,Denmark,2022-12-31,192.0,0.0,192.0
346,Denmark,2023-01-31,196.0,0.0,196.0
347,Denmark,2023-02-28,196.0,0.0,196.0
348,Denmark,2023-03-31,196.0,0.0,196.0
349,Denmark,2023-04-30,196.0,0.0,196.0
350,Denmark,2023-05-08,196.0,0.0,196.0
351,Dominican Republic,2022-07-31,3.0,0.0,3.0
352,Dominican Republic,2022-08-31,7.0,0.0,7.0
353,Dominican Republic,2022-09-30,31.0,0.0,31.0
354,Dominican Republic,2022-10-31,52.0,0.0,52.0
355,Dominican Republic,2022-11-30,52.0,0.0,52.0
356,Dominican Republic,2022-12-31,52.0,0.0,52.0
357,Dominican Republic,2023-01-31,52.0,0.0,52.0
358,Dominican Republic,2023-02-28,52.0,0.0,52.0
359,Dominican Republic,2023-03-31,52.0,0.0,52.0
360,Dominican Republic,2023-04-30,52.0,0.0,52.0
361,Dominican Republic,2023-05-09,52.0,0.0,52.0
362,Ecuador,2022-07-31,3.0,0.0,3.0
363,Ecuador,2022-08-31,51.0,0.0,51.0
364,Ecuador,2022-09-30,120.0,0.0,120.0
365,Ecuador,2022-10-31,243.0,0.0,243.0
366,Ecuador,2022-11-30,346.0,0.0,346.0
367,Ecuador,2022-12-31,441.0,2.0,439.0
368,Ecuador,2023-01-31,483.0,2.0,481.0
369,Ecuador,2023-02-28,512.0,3.0,509.0
370,Ecuador,2023-03-31,530.0,3.0,527.0
371,Ecuador,2023-04-30,533.0,3.0,530.0
372,Ecuador,2023-05-09,533.0,3.0,530.0
373,Egypt,2022-09-30,1.0,0.0,1.0
374,Egypt,2022-10-31,1.0,0.0,1.0
375,Egypt,2022-11-30,1.0,0.0,1.0
376,Egypt,2022-12-12,3.0,0.0,3.0
377,El Salvador,2022-09-30,5.0,0.0,5.0
378,El Salvador,2022-10-31,13.0,0.0,13.0
379,El Salvador,2022-11-30,21.0,0.0,21.0
380,El Salvador,2022-12-31,69.0,0.0,69.0
381,El Salvador,2023-01-31,88.0,0.0,88.0
382,El Salvador,2023-02-28,96.0,0.0,96.0
383,El Salvador,2023-03-31,98.0,0.0,98.0
384,El Salvador,2023-04-30,104.0,0.0,104.0
385,El Salvador,2023-05-09,104.0,0.0,104.0
386,Estonia,2022-06-30,1.0,0.0,1.0
387,Estonia,2022-07-31,5.0,0.0,5.0
388,Estonia,2022-08-31,10.0,0.0,10.0
389,Estonia,2022-09-30,11.0,0.0,11.0
390,Estonia,2022-10-31,11.0,0.0,11.0
391,Estonia,2022-11-30,11.0,0.0,11.0
392,Estonia,2022-12-31,11.0,0.0,11.0
393,Estonia,2023-01-31,11.0,0.0,11.0
394,Estonia,2023-02-28,11.0,0.0,11.0
395,Estonia,2023-03-31,11.0,0.0,11.0
396,Estonia,2023-04-30,11.0,0.0,11.0
397,Estonia,2023-05-08,11.0,0.0,11.0
398,Finland,2022-05-31,1.0,0.0,1.0
399,Finland,2022-06-30,4.0,0.0,4.0
400,Finland,2022-07-31,17.0,0.0,17.0
401,Finland,2022-08-31,22.0,0.0,22.0
402,Finland,2022-09-30,40.0,0.0,40.0
403,Finland,2022-10-31,41.0,0.0,41.0
404,Finland,2022-11-30,42.0,0.0,42.0
405,Finland,2022-12-31,42.0,0.0,42.0
406,Finland,2023-01-31,42.0,0.0,42.0
407,Finland,2023-02-28,42.0,0.0,42.0
408,Finland,2023-03-31,42.0,0.0,42.0
409,Finland,2023-04-30,42.0,0.0,42.0
410,Finland,2023-05-08,42.0,0.0,42.0
411,France,2022-05-31,17.0,0.0,17.0
412,France,2022-06-30,498.0,0.0,498.0
413,France,2022-07-31,1837.0,0.0,1837.0
414,France,2022-08-31,3547.0,0.0,3547.0
415,France,2022-09-30,3999.0,0.0,3999.0
416,France,2022-10-31,4094.0,0.0,4094.0
417,France,2022-11-30,4107.0,0.0,4107.0
418,France,2022-12-31,4114.0,0.0,4114.0
419,France,2023-01-31,4128.0,0.0,4128.0
420,France,2023-02-28,4128.0,0.0,4128.0
421,France,2023-03-31,4128.0,0.0,4128.0
422,France,2023-04-30,4144.0,0.0,4144.0
423,France,2023-05-08,4146.0,0.0,4146.0
424,Georgia,2022-06-30,1.0,0.0,1.0
425,Georgia,2022-07-31,1.0,0.0,1.0
426,Georgia,2022-08-31,2.0,0.0,2.0
427,Georgia,2022-09-30,2.0,0.0,2.0
428,Georgia,2022-10-31,2.0,0.0,2.0
429,Georgia,2022-11-30,2.0,0.0,2.0
430,Georgia,2022-12-31,2.0,0.0,2.0
